Hour,Current [A],Current Density [A/cm2],Voltage [V],Temperature [C],Anode Pressure [barg],Cathode Pressure [barg]
4583,7,1,0,90,1,1
4584,7,1,0,90,1,1
4585,7,1,0,90,1,1
4586,7,1,0,90,1,1
4587,7,1,0,90,1,1
4588,7,1,0,90,1,1
4589,0,0,0,90,1,1
4590,0,0,2.589889143,90,1,1
4591,0,0,2.59069052,90,1,1
4592,0,0,2.591491897,90,1,1
4593,0,0,2.592293274,90,1,1
4594,0,0,2.593094652,90,1,1
4595,0,0,2.593896029,90,1,1
4596,0,0,2.594697406,90,1,1
4597,0,0,2.595498783,90,1,1
4598,0,0,0,90,1,1
4599,0,0,0,90,1,1
4600,0,0,0,90,1,1
4601,0,0,0,90,1,1
4602,7,1,0,90,1,1
4603,7,1,0,90,1,1
4604,7,1,0,90,1,1
4605,7,1,0,90,1,1
4606,7,1,0,90,1,1
4607,7,1,0,90,1,1
4608,7,1,0,90,1,1
4609,7,1,0,90,1,1
4610,0,0,0,90,1,1
4611,0,0,2.59630016,90,1,1
4612,0,0,2.597101538,90,1,1
4613,0,0,2.597902915,90,1,1
4614,0,0,2.598704292,90,1,1
4615,0,0,2.599505669,90,1,1
4616,0,0,2.600307047,90,1,1
4617,0,0,2.600308943,90,1,1
4618,0,0,2.600310839,90,1,1
4619,0,0,0,90,1,1
4620,0,0,0,90,1,1
4621,0,0,0,90,1,1
4622,0,0,0,90,1,1
4623,7,1,0,90,1,1
4624,7,1,0,90,1,1
4625,7,1,0,90,1,1
4626,7,1,0,90,1,1
4627,7,1,0,90,1,1
4628,7,1,0,90,1,1
4629,7,1,0,90,1,1
4630,7,1,0,90,1,1
4631,0,0,0,90,1,1
4632,0,0,2.600312735,90,1,1
4633,0,0,2.600314631,90,1,1
4634,0,0,2.600316528,90,1,1
4635,0,0,2.600318424,90,1,1
4636,0,0,2.60032032,90,1,1
4637,0,0,2.600322216,90,1,1
4638,0,0,2.600324113,90,1,1
4639,0,0,2.600326009,90,1,1
4640,0,0,0,90,1,1
4641,0,0,0,90,1,1
4642,0,0,0,90,1,1
4643,0,0,0,90,1,1
4644,7,1,0,90,1,1
4645,7,1,0,90,1,1
4646,7,1,0,90,1,1
4647,7,1,0,90,1,1
4648,7,1,0,90,1,1
4649,7,1,0,90,1,1
4650,7,1,0,90,1,1
4651,7,1,0,90,1,1
4652,0,0,0,90,1,1
4653,0,0,2.600986338,90,1,1
4654,0,0,2.601646668,90,1,1
4655,0,0,2.602306997,90,1,1
4656,0,0,2.602967327,90,1,1
4657,0,0,2.603627656,90,1,1
4658,0,0,2.604287986,90,1,1
4659,0,0,2.604948315,90,1,1
4660,0,0,2.605608645,90,1,1
4661,0,0,0,90,1,1
4662,0,0,0,90,1,1
4663,0,0,0,90,1,1
4664,0,0,0,90,1,1
4665,7,1,0,90,1,1
4666,7,1,0,90,1,1
4667,7,1,0,90,1,1
4668,7,1,0,90,1,1
4669,7,1,0,90,1,1
4670,7,1,0,90,1,1
4671,7,1,0,90,1,1
4672,7,1,0,90,1,1
4673,0,0,0,90,1,1
4674,0,0,2.606268975,90,1,1
4675,0,0,2.606929304,90,1,1
4676,0,0,2.607589634,90,1,1
4677,0,0,2.608249963,90,1,1
4678,0,0,2.608910293,90,1,1
4679,0,0,2.609570622,90,1,1
4680,0,0,2.610230952,90,1,1
4681,0,0,2.610891281,90,1,1
4682,0,0,0,90,1,1
4683,0,0,0,90,1,1
4684,0,0,0,90,1,1
4685,0,0,0,90,1,1
4686,7,1,0,90,1,1
4687,7,1,0,90,1,1
4688,7,1,0,90,1,1
4689,7,1,0,90,1,1
4690,7,1,0,90,1,1
4691,7,1,0,90,1,1
4692,7,1,0,90,1,1
4693,7,1,0,90,1,1
4694,0,0,0,90,1,1
4695,0,0,2.611551611,90,1,1
4696,0,0,2.61155347,90,1,1
4697,0,0,2.611555329,90,1,1
4698,0,0,2.611557188,90,1,1
4699,0,0,2.611559047,90,1,1
4700,0,0,2.611560906,90,1,1
4701,0,0,2.611562765,90,1,1
4702,0,0,2.611564624,90,1,1
4703,0,0,0,90,1,1
4704,0,0,0,90,1,1
4705,0,0,0,90,1,1
4706,0,0,0,90,1,1
4707,7,1,0,90,1,1
4708,7,1,0,90,1,1
4709,7,1,0,90,1,1
4710,7,1,0,90,1,1
4711,7,1,0,90,1,1
4712,7,1,0,90,1,1
4713,7,1,0,90,1,1
4714,7,1,0,90,1,1
4715,0,0,0,90,1,1
4716,0,0,2.611566483,90,1,1
4717,0,0,2.611568342,90,1,1
4718,0,0,2.611570201,90,1,1
4719,0,0,2.61157206,90,1,1
4720,0,0,2.611573919,90,1,1
4721,0,0,2.611575778,90,1,1
4722,0,0,2.611577637,90,1,1
4723,0,0,2.611579496,90,1,1
4724,0,0,0,90,1,1
4725,0,0,0,90,1,1
4726,0,0,0,90,1,1
4727,0,0,0,90,1,1
4728,7,1,0,90,1,1
4729,7,1,0,90,1,1
4730,7,1,0,90,1,1
4731,7,1,0,90,1,1
4732,7,1,0,90,1,1
4733,7,1,0,90,1,1
4734,7,1,0,90,1,1
4735,7,1,0,90,1,1
4736,0,0,0,90,1,1
4737,0,0,2.611581355,90,1,1
4738,0,0,2.611583214,90,1,1
4739,0,0,2.610926603,90,1,1
4740,0,0,2.610269991,90,1,1
4741,0,0,2.60961338,90,1,1
4742,0,0,2.608956769,90,1,1
4743,0,0,2.608300157,90,1,1
4744,0,0,2.607643546,90,1,1
4745,0,0,0,90,1,1
4746,0,0,0,90,1,1
4747,0,0,0,90,1,1
4748,0,0,0,90,1,1
4749,7,1,0,90,1,1
4750,7,1,0,90,1,1
4751,7,1,0,90,1,1
4752,7,1,0,90,1,1
4753,7,1,0,90,1,1
4754,7,1,0,90,1,1
4755,7,1,0,90,1,1
4756,7,1,0,90,1,1
4757,0,0,0,90,1,1
4758,0,0,2.606986934,90,1,1
4759,0,0,2.606330323,90,1,1
4760,0,0,2.605673711,90,1,1
4761,0,0,2.6050171,90,1,1
4762,0,0,2.604360488,90,1,1
4763,0,0,2.603703877,90,1,1
4764,0,0,2.603047265,90,1,1
4765,0,0,2.602390654,90,1,1
4766,0,0,0,90,1,1
4767,0,0,0,90,1,1
4768,0,0,0,90,1,1
4769,0,0,0,90,1,1
4770,7,1,0,90,1,1
4771,7,1,0,90,1,1
4772,7,1,0,90,1,1
4773,7,1,0,90,1,1
4774,7,1,0,90,1,1
4775,7,1,0,90,1,1
4776,7,1,0,90,1,1
4777,7,1,0,90,1,1
4778,0,0,0,90,1,1
4779,0,0,2.601734043,90,1,1
4780,0,0,2.601077431,90,1,1
4781,0,0,2.60042082,90,1,1
4782,0,0,2.60112242,90,1,1
4783,0,0,2.60182402,90,1,1
4784,0,0,2.60252562,90,1,1
4785,0,0,2.60322722,90,1,1
4786,0,0,2.60392882,90,1,1
4787,0,0,0,90,1,1
4788,0,0,0,90,1,1
4789,0,0,0,90,1,1
4790,0,0,0,90,1,1
4791,7,1,0,90,1,1
4792,7,1,0,90,1,1
4793,7,1,0,90,1,1
4794,7,1,0,90,1,1
4795,7,1,0,90,1,1
4796,7,1,0,90,1,1
4797,7,1,0,90,1,1
4798,7,1,0,90,1,1
4799,0,0,0,90,1,1
4800,0,0,2.60463042,90,1,1
4801,0,0,2.60533202,90,1,1
4802,0,0,2.606033621,90,1,1
4803,0,0,2.606735221,90,1,1
4804,0,0,2.607436821,90,1,1
4805,0,0,2.608138421,90,1,1
4806,0,0,2.608840021,90,1,1
4807,0,0,2.609541621,90,1,1
4808,0,0,0,90,1,1
4809,0,0,0,90,1,1
4810,0,0,0,90,1,1
4811,0,0,0,90,1,1
4812,7,1,0,90,1,1
4813,7,1,0,90,1,1
4814,7,1,0,90,1,1
4815,7,1,0,90,1,1
4816,7,1,0,90,1,1
4817,7,1,0,90,1,1
4818,7,1,0,90,1,1
4819,7,1,0,90,1,1
4820,0,0,0,90,1,1
4821,0,0,2.610243221,90,1,1
4822,0,0,2.610944822,90,1,1
4823,0,0,2.611646422,90,1,1
4824,0,0,2.610630509,90,1,1
4825,0,0,2.609614597,90,1,1
4826,0,0,2.608598684,90,1,1
4827,0,0,2.607582772,90,1,1
4828,0,0,2.60656686,90,1,1
4829,0,0,0,90,1,1
4830,0,0,0,90,1,1
4831,0,0,0,90,1,1
4832,0,0,0,90,1,1
4833,7,1,0,90,1,1
4834,7,1,0,90,1,1
4835,7,1,0,90,1,1
4836,7,1,0,90,1,1
4837,7,1,0,90,1,1
4838,7,1,0,90,1,1
4839,7,1,0,90,1,1
4840,7,1,0,90,1,1
4841,0,0,0,90,1,1
4842,0,0,2.605550947,90,1,1
4843,0,0,2.604535035,90,1,1
4844,0,0,2.603519123,90,1,1
4845,0,0,2.60250321,90,1,1
4846,0,0,2.601487298,90,1,1
4847,0,0,2.600471385,90,1,1
4848,0,0,2.600473282,90,1,1
4849,0,0,2.600475178,90,1,1
4850,0,0,0,90,1,1
4851,0,0,0,90,1,1
4852,0,0,0,90,1,1
4853,0,0,0,90,1,1
4854,7,1,0,90,1,1
4855,7,1,0,90,1,1
4856,7,1,0,90,1,1
4857,7,1,0,90,1,1
4858,7,1,0,90,1,1
4859,7,1,0,90,1,1
4860,7,1,0,90,1,1
4861,7,1,0,90,1,1
4862,0,0,0,90,1,1
4863,0,0,2.600477074,90,1,1
4864,0,0,2.60047897,90,1,1
4865,0,0,2.600480866,90,1,1
4866,0,0,2.600482763,90,1,1
4867,0,0,2.600484659,90,1,1
4868,0,0,2.600486555,90,1,1
4869,0,0,2.600488451,90,1,1
4870,0,0,2.600490348,90,1,1
4871,0,0,0,90,1,1
4872,0,0,0,90,1,1
4873,0,0,0,90,1,1
4874,0,0,0,90,1,1
4875,7,1,0,90,1,1
4876,7,1,0,90,1,1
4877,7,1,0,90,1,1
4878,7,1,0,90,1,1
4879,7,1,0,90,1,1
4880,7,1,0,90,1,1
4881,7,1,0,90,1,1
4882,7,1,0,90,1,1
4883,0,0,0,90,1,1
4884,0,0,2.599631216,90,1,1
4885,0,0,2.598772084,90,1,1
4886,0,0,2.597912952,90,1,1
4887,0,0,2.59705382,90,1,1
4888,0,0,2.596194688,90,1,1
4889,0,0,2.595335556,90,1,1
4890,0,0,2.594476424,90,1,1
4891,0,0,2.593617292,90,1,1
4892,0,0,0,90,1,1
4893,0,0,0,90,1,1
4894,0,0,0,90,1,1
4895,0,0,0,90,1,1
4896,7,1,0,90,1,1
4897,7,1,0,90,1,1
4898,7,1,0,90,1,1
4899,7,1,0,90,1,1
4900,7,1,0,90,1,1
4901,7,1,0,90,1,1
4902,7,1,0,90,1,1
4903,7,1,0,90,1,1
4904,0,0,0,90,1,1
4905,0,0,2.59275816,90,1,1
4906,0,0,2.591899028,90,1,1
4907,0,0,2.591039896,90,1,1
4908,0,0,2.590180764,90,1,1
4909,0,0,2.589321632,90,1,1
4910,0,0,2.590922581,90,1,1
4911,0,0,2.592523529,90,1,1
4912,0,0,2.594124478,90,1,1
4913,0,0,0,90,1,1
4914,0,0,0,90,1,1
4915,0,0,0,90,1,1
4916,0,0,0,90,1,1
4917,7,1,0,90,1,1
4918,7,1,0,90,1,1
4919,7,1,0,90,1,1
4920,7,1,0,90,1,1
4921,7,1,0,90,1,1
4922,7,1,0,90,1,1
4923,7,1,0,90,1,1
4924,7,1,0,90,1,1
4925,0,0,0,90,1,1
4926,0,0,2.595725426,90,1,1
4927,0,0,2.597326375,90,1,1
4928,0,0,2.598927323,90,1,1
4929,0,0,2.600528272,90,1,1
4930,0,0,2.600530168,90,1,1
4931,0,0,2.600532064,90,1,1
4932,0,0,2.600533961,90,1,1
4933,0,0,2.600535857,90,1,1
4934,0,0,0,90,1,1
4935,0,0,0,90,1,1
4936,0,0,0,90,1,1
4937,0,0,0,90,1,1
4938,7,1,0,90,1,1
4939,7,1,0,90,1,1
4940,7,1,0,90,1,1
4941,7,1,0,90,1,1
4942,7,1,0,90,1,1
4943,7,1,0,90,1,1
4944,7,1,0,90,1,1
4945,7,1,0,90,1,1
4946,0,0,0,90,1,1
4947,0,0,2.600537753,90,1,1
4948,0,0,2.600539649,90,1,1
4949,0,0,2.600541545,90,1,1
4950,0,0,2.600543442,90,1,1
4951,0,0,2.600545338,90,1,1
4952,0,0,2.600547234,90,1,1
4953,0,0,2.60054913,90,1,1
4954,0,0,2.600551026,90,1,1
4955,0,0,0,90,1,1
4956,0,0,0,90,1,1
4957,0,0,0,90,1,1
4958,0,0,0,90,1,1
4959,7,1,0,90,1,1
4960,7,1,0,90,1,1
4961,7,1,0,90,1,1
4962,7,1,0,90,1,1
4963,7,1,0,90,1,1
4964,7,1,0,90,1,1
4965,7,1,0,90,1,1
4966,7,1,0,90,1,1
4967,0,0,0,90,1,1
4968,0,0,2.600552923,90,1,1
4969,0,0,2.600554819,90,1,1
4970,0,0,2.600556715,90,1,1
4971,0,0,2.600558611,90,1,1
4972,0,0,2.600560508,90,1,1
4973,0,0,2.600562404,90,1,1
4974,0,0,2.6005643,90,1,1
4975,0,0,2.600566196,90,1,1
4976,0,0,0,90,1,1
4977,0,0,0,90,1,1
4978,0,0,0,90,1,1
4979,0,0,0,90,1,1
4980,7,1,0,90,1,1
4981,7,1,0,90,1,1
4982,7,1,0,90,1,1
4983,7,1,0,90,1,1
4984,7,1,0,90,1,1
4985,7,1,0,90,1,1
4986,7,1,0,90,1,1
4987,7,1,0,90,1,1
4988,0,0,0,90,1,1
4989,0,0,2.600568002,90,1,1
4990,0,0,2.600569808,90,1,1
4991,0,0,2.600571614,90,1,1
4992,0,0,2.60057342,90,1,1
4993,0,0,2.600575226,90,1,1
4994,0,0,2.600577032,90,1,1
4995,0,0,2.600578838,90,1,1
4996,0,0,2.600580644,90,1,1
4997,0,0,0,90,1,1
4998,0,0,0,90,1,1
4999,0,0,0,90,1,1
5000,0,0,0,90,1,1
5001,7,1,0,90,1,1
5002,7,1,0,90,1,1
5003,7,1,0,90,1,1
5004,7,1,0,90,1,1
5005,7,1,0,90,1,1
5006,7,1,0,90,1,1
5007,7,1,0,90,1,1
5008,7,1,0,90,1,1
5009,0,0,0,90,1,1
5010,0,0,2.60058245,90,1,1
5011,0,0,2.600584255,90,1,1
5012,0,0,2.600586061,90,1,1
5013,0,0,2.600587867,90,1,1
5014,0,0,2.600589673,90,1,1
5015,0,0,2.600591479,90,1,1
5016,0,0,2.600593285,90,1,1
5017,0,0,2.600595091,90,1,1
5018,0,0,0,90,1,1
5019,0,0,0,90,1,1
5020,0,0,0,90,1,1
5021,0,0,0,90,1,1
5022,7,1,0,90,1,1
5023,7,1,0,90,1,1
5024,7,1,0,90,1,1
5025,7,1,0,90,1,1
5026,7,1,0,90,1,1
5027,7,1,0,90,1,1
5028,7,1,0,90,1,1
5029,7,1,0,90,1,1
5030,0,0,0,90,1,1
5031,0,0,2.600596897,90,1,1
5032,0,0,2.600598703,90,1,1
5033,0,0,2.600600509,90,1,1
5034,0,0,2.600602315,90,1,1
5035,0,0,2.600604121,90,1,1
5036,0,0,2.601467142,90,1,1
5037,0,0,2.602330164,90,1,1
5038,0,0,2.603193185,90,1,1
5039,0,0,0,90,1,1
5040,0,0,0,90,1,1
5041,0,0,0,90,1,1
5042,0,0,0,90,1,1
5043,7,1,0,90,1,1
5044,7,1,0,90,1,1
5045,7,1,0,90,1,1
5046,7,1,0,90,1,1
5047,7,1,0,90,1,1
5048,7,1,0,90,1,1
5049,7,1,0,90,1,1
5050,7,1,0,90,1,1
5051,0,0,0,90,1,1
5052,0,0,2.604056207,90,1,1
5053,0,0,2.604919229,90,1,1
5054,0,0,2.60578225,90,1,1
5055,0,0,2.606645272,90,1,1
5056,0,0,2.607508294,90,1,1
5057,0,0,2.608371315,90,1,1
5058,0,0,2.609234337,90,1,1
5059,0,0,2.610097359,90,1,1
5060,0,0,0,90,1,1
5061,0,0,0,90,1,1
5062,0,0,0,90,1,1
5063,0,0,0,90,1,1
5064,7,1,0,90,1,1
5065,7,1,0,90,1,1
5066,7,1,0,90,1,1
5067,7,1,0,90,1,1
5068,7,1,0,90,1,1
5069,7,1,0,90,1,1
5070,7,1,0,90,1,1
5071,7,1,0,90,1,1
